genome,taxon_group,detector_relation,scaffold,overlap_bp,antismash_bgc_id,antismash_start,antismash_end,antismash_bgc_class,antismash_knowncluster_similarity_score,antismash_knowncluster_accession,antismash_knowncluster_product,antismash_clustercompare_similarity_score,antismash_clustercompare_compounds,antismash_clustercompare_organism,funbgcex_bgc_id,funbgcex_start,funbgcex_end,funbgcex_core_enzymes,funbgcex_similar_bgc,funbgcex_similarity_score,funbgcex_putative_product,same_putative_product_exact,same_putative_product_keyword
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066262,30329,NC_066262.1.region004,760461,884531,NRPS;PKS;terpene,60,BGC0001839.3,squalestatin S1,0.9772648059188251,microperfuranone,Aspergillus nidulans FGSC A4,BGC34,826908,857236,NR-PKS,FBGC00210,99.5,"2,4-dihydroxy-3-methyl-6-(2-oxoundecyl)benzaldehyde",no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066262,26113,NC_066262.1.region005,1187659,1218838,terpene,50,BGC0000667.3,PR-toxin,0.6242963457139883,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC35,1192726,1247312,TC (Class1),FBGC00209,34.8,oxosorbicillinol,no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066262,29742,NC_066262.1.region006,1266280,1300324,terpene,,,,0.5320618593578432,ascofuranone,Acremonium egyptiacum,BGC36,1270175,1299916,TC (PbcA),FBGC00669,15.2,cordycepin,no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066262,18441,NC_066262.1.region007,1311776,1378556,PKS,100,BGC0001722.3,aspernidine A,1.0,aspernidine A,Aspergillus nidulans FGSC A4,BGC37,1341776,1360216,"NR-PKS, PT (UbiA)",FBGC00220,100.0,aspernidine A,yes,yes
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066262,3417,NC_066262.1.region008,2299165,2362581,NRPS,,,,0.2765851311196853,Orsellinic acid,Moniliophthora roreri MCA 2997,BGC38,2329165,2332581,NRPS-like,,,,no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066262,15234,NC_066262.1.region009,3279871,3351183,NRPS,18,BGC0000404.4,penicillin,0.6960452374621763,xenematide,Xenorhabdus nematophila AN6/1,BGC40,3305950,3321183,NRPS,FBGC00387,100.0,penicillin G,no,yes
Aspergillus_nidulans_FGSC_A4,fungi,funbgcex_only,NC_066263,0,,,,,,,,,,,BGC51,3768883,3771340,chimeric TS,,,,no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066263,40769,NC_066263.1.region001,122386,190547,PKS,,,,0.7287004730676406,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC41,129134,169902,HR-PKS,FBGC00310,3.0,fusaric acid,no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066263,7736,NC_066263.1.region002,450420,518155,PKS,,,,0.7530230836724242,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC42,480420,488155,HR-PKS,,,,no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066263,25885,NC_066263.1.region003,1213831,1251660,terpene,100,BGC0000673.3,"pimara-8(14),15-diene",1.0,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,BGC43,1224169,1250053,"TC (PbcA), PPPS",FBGC00430,100.0,"ent-pimara-8(14),15-diene",no,yes
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066263,1160,NC_066263.1.region004,1418186,1449345,terpene,,,,0.336642977027477,iso-A82775C,Pestalotiopsis fici,BGC44,1433186,1434345,TC (Pyr4),,,,no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066263,10653,NC_066263.1.region005,1512767,1576533,NRPS,,,,0.38002216469482825,LL-Z1272beta,Stachybotrys bisbyi,BGC45,1538468,1549120,NRPS-like,,,,no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066263,16678,NC_066263.1.region006,1786436,1868692,PKS;terpene,100,BGC0001998.2,aspernidgulene A1/aspernidgulene A2/aspernidgulene B1,1.0,"aspernidgulene A1, aspernidgulene A2, aspernidgulene B1",Aspergillus nidulans FGSC A4,BGC46,1813136,1829813,HR-PKS,FBGC00281,100.0,aspernidgulene A1,no,yes
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066263,35779,NC_066263.1.region007,2555308,2633145,PKS,40,BGC0002206.2,harziphilone/t22azaphilone/isoharziphilone-1/isoharziphilone-2/compound 4/compound 1,0.7511148284004844,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC47,2582797,2618575,"NR-PKS, HR-PKS",FBGC00223,100.0,"2,4-dihydroxy-6-[(3E,5E,7E)-2-oxonona-3,5,7-trienyl]benzaldehyde",no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066263,6776,NC_066263.1.region008,2649148,2712326,NRPS,,,,0.5730236383131095,fusarin C,Fusarium fujikuroi,BGC48,2675551,2682326,NRPS-like,,,,no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066263,6110,NC_066263.1.region009,3555138,3586539,indole,,,,0.40417313431178203,itaconic acid,Ustilago maydis,BGC49,3570138,3576247,PT (DMATS),,,,no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066263,17433,NC_066263.1.region010,3725929,3789204,NRPS;terpene,,,,0.5465607105653428,preaspterpenacid I,Aspergillus terreus NIH2624,BGC50,3747574,3765006,NRPS-like,,,,no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066263,39538,NC_066263.1.region011,4200453,4292984,NRPS;PKS,100,BGC0001290.4,emericellamide A/emericellamide B,0.9329232456227473,"emericellamide A, emericellamide B",Aspergillus nidulans FGSC A4,BGC52,4228339,4267876,"HR-PKS, NRPS",FBGC00293,100.0,emericellamides,no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066263,1542,NC_066263.1.region012,4352303,4383844,terpene,,,,0.35305044614462755,coformycin,Streptomyces citricolor,BGC53,4367303,4368844,TC (Tri5),,,,no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066263,34823,NC_066263.1.region013,4416984,4484387,terpene,100,BGC0002162.3,sesterfisherol/sesterfisheric acid/compound 6/compound 7a/compound 5/compound 8,0.7165578779647991,"sesterfisherol, sesterfisheric acid, compound 6, compound 7a, compound 5, compound 8",Aspergillus fischeri NRRL 181,BGC54,4445889,4480711,"chimeric TS, ICS",FBGC00426,62.4,sesterfisheric acid,no,yes
Aspergillus_nidulans_FGSC_A4,fungi,funbgcex_only,NC_066264,0,,,,,,,,,,,BGC57,424248,429243,PEPM,,,,no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066264,49084,NC_066264.1.region001,8230,95900,NRPS;terpene,31,BGC0001729.3,paraherquonin,0.6456142233109285,HC-toxin,Alternaria jesenskae,BGC55,38230,87313,"NRPS, TC (Pyr4), PT (UbiA)",FBGC00003,99.0,austinol,no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066264,33009,NC_066264.1.region002,236433,269441,terpene,,,,0.5144970364568617,conidiogenone,Penicillium rubens Wisconsin 54-1255,BGC56,225053,276406,TC (PbcA),FBGC00595,9.5,NG-391,no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066264,30427,NC_066264.1.region003,989461,1068626,NRPS,100,BGC0001699.4,nidulanin A,0.9714127805419094,nidulanin A,Aspergillus nidulans FGSC A4,BGC58,1017270,1047696,NRPS,FBGC00348,97.5,nidulanin A,yes,yes
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066264,35788,NC_066264.1.region004,1638237,1719104,PKS,100,BGC0000022.3,asperfuranone,0.976124472554168,asperfuranone,Aspergillus nidulans FGSC A4,BGC59,1668237,1704024,"NR-PKS, HR-PKS",FBGC00221,100.0,asperfuranone,yes,yes
Aspergillus_nidulans_FGSC_A4,fungi,antismash_only,NC_066264,0,NC_066264.1.region005,2231202,2271635,other,,,,0.3091153111409053,"belactosin A, belactosin C",Streptomyces sp.,,,,,,,,no,no
Aspergillus_nidulans_FGSC_A4,fungi,antismash_only,NC_066264,0,NC_066264.1.region006,2810091,2841281,terpene,,,,0.5633968225710155,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,,,,,,,,no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066264,22535,NC_066264.1.region007,2914113,2988540,NRPS,25,BGC0002710.2,metachelin C/metachelin A/metachelin A-CE/metachelin B/dimerumic acid 11-mannoside/dimerumic acid,0.6909644341562837,epichloenin A,Epichloe festucae,BGC60,2939282,2961816,NRPS,FBGC00373,68.5,triacetylfusarinine C/hydroxyferricrocin,no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066264,31092,NC_066264.1.region008,3194692,3262661,PKS,12,BGC0001338.4,citrinin,0.6561592408644206,alternariol,Parastagonospora nodorum SN15,BGC61,3205900,3236991,NR-PKS,FBGC00217,96.5,"2-ethyl-4,6-dihydroxy-3,5-dimethylbenzaldehyde",no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066264,34325,NC_066264.1.region009,4357684,4423245,PKS,100,BGC0000101.5,emodin/monodictyphenone/shamixanthone,0.9859136166167861,"emodin, monodictyphenone, shamixanthone",Aspergillus nidulans FGSC A4,BGC62,4369681,4404005,NR-PKS,FBGC00250,100.0,shamixanthone,no,yes
Aspergillus_nidulans_FGSC_A4,fungi,antismash_only,NC_066264,0,NC_066264.1.region010,4698260,4729512,terpene,,,,,,,,,,,,,,no,no
Aspergillus_nidulans_FGSC_A4,fungi,shared,NC_066264,25717,NC_066264.1.region011,4763417,4841610,NRPS,100,BGC0000357.5,cyclo-(D-Phe-L-Phe-D-Val-L-Val)/cyclo-(D-Tyr-L-Phe-D-Val-L-Val)/cyclo-(D-Tyr-L-Trp-D-Val-L-Val)/cyclo-(D-Phe-L-Trp-D-Val-L-Val)/cyclo-(D-Phe-L-Phe-D-Val-L-Ile)/cyclo-(D-Phe-L-Phe-D-Ile-L-Val)/cyclo-(D-Tyr-L-Trp-D-Val-L-Ile)/cyclo-(D-Tyr-L-Trp-D-Ile-L-Val)/cyclo-(D-Tyr-L-Phe-D-Val-L-Ile)/cyclo-(D-Tyr-L-Phe-D-Ile-L-Val),0.6628235323536298,HC-toxin,Alternaria jesenskae,BGC63,4793417,4819133,NRPS,FBGC00347,24.4,fusahexin,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166518,0,,,,,,,,,,,BGC16,195689,210918,PT (UbiA),,,,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166518,0,,,,,,,,,,,BGC18,304266,317976,TC (SHC/OSC),FBGC00661,17.2,homomonoceroid A,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166518,0,,,,,,,,,,,BGC19,562453,565630,ICS,,,,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166518,0,,,,,,,,,,,BGC22,1869229,1877373,RiPP PP,,,,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166518,0,,,,,,,,,,,BGC25,3550280,3554663,NRPS-like,,,,no,no
Aspergillus_niger,fungi,shared,NT_166518,35460,NT_166518.1.region001,236481,324838,PKS;terpene,,,,0.6374223487621915,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC17,249120,284579,HR-PKS,,,,no,no
Aspergillus_niger,fungi,shared,NT_166518,48859,NT_166518.1.region002,1595470,1674535,PKS,47,BGC0000063.3,hydroxyl-Fumonisin C1/Fumonisin C1/Fumonisin C2/Fumonisin C3/Fumonisin B1,0.7615901797989321,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC20,1595677,1644535,"HR-PKS, HR-PKS",FBGC00095,28.9,fumonisin B1,no,yes
Aspergillus_niger,fungi,shared,NT_166518,11531,NT_166518.1.region003,1783182,1816357,terpene,,,,0.391792079004172,"emerimicin V, emerimicin VI, emerimicin VII, emerimicin VIII, emerimicin IX, emerimicin X",Acremonium sp.,BGC21,1798182,1809712,TC (Pyr4),FBGC00793,79.3,anominine,no,no
Aspergillus_niger,fungi,shared,NT_166518,3188,NT_166518.1.region004,2670689,2701510,terpene,,,,0.3954135088111674,HEx-tc1 terpene,Trichoderma virens Gv29-8,BGC23,2683323,2686510,TC (Pyr4),,,,no,no
Aspergillus_niger,fungi,shared,NT_166518,17104,NT_166518.1.region005,2739004,2806541,NRPS,,,,0.7592844377208114,"aspulvinone H, aspulvinone B1",Aspergillus terreus NIH2624,BGC24,2761724,2778827,"NRPS-like, NRPS-like",FBGC00606,61.4,microperfuranone,no,no
Aspergillus_niger,fungi,antismash_only,NT_166518,0,NT_166518.1.region006,3116351,3154612,other,,,,0.3098690140746425,"belactosin A, belactosin C",Streptomyces sp.,,,,,,,,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166519,0,,,,,,,,,,,BGC44,48541,57803,NRPS-like,FBGC00338,77.7,choline,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166519,0,,,,,,,,,,,BGC51,2678699,2695256,PT (UbiA),,,,no,no
Aspergillus_niger,fungi,shared,NT_166519,31095,NT_166519.1.region001,18541,132087,NRPS;PKS,100,BGC0002276.2,choline,0.8127684489822662,choline,Aspergillus nidulans FGSC A4,BGC45,84337,115431,HR-PKS,FBGC00121,5.1,cyclohelminthol,no,no
Aspergillus_niger,fungi,shared,NT_166519,3321,NT_166519.1.region002,149874,213194,NRPS,,,,0.41939847474840547,PR-toxin,Penicillium roqueforti FM164,BGC46,179874,183194,NRPS-like,,,,no,no
Aspergillus_niger,fungi,shared,NT_166519,11005,NT_166519.1.region003,1169428,1235206,NRPS,16,BGC0002254.3,notoamide F/(+)-semivioxanthin/waikikiamide B/waikikiamide C/notoamide A/waikikiamide A,0.7294080021687753,dimethylcoprogen,Alternaria alternata,BGC47,1199428,1210432,NRPS,FBGC00811,9.6,unnamed diketopiperazine derivative,no,no
Aspergillus_niger,fungi,antismash_only,NT_166519,0,NT_166519.1.region004,1328650,1359252,terpene,,,,0.2684220215773399,"berninamycin K, berninamycin J, berninamycin A, berninamycin B",Streptomyces sp.,,,,,,,,no,no
Aspergillus_niger,fungi,shared,NT_166519,26687,NT_166519.1.region005,1976472,2048571,NRPS;PKS,15,BGC0002261.2,lucilactaene,0.7168867981336361,fusarin C,Fusarium fujikuroi,BGC48,2006472,2033158,PKS-NRPS,FBGC00595,9.3,NG-391,no,no
Aspergillus_niger,fungi,shared,NT_166519,13125,NT_166519.1.region006,2312236,2380059,PKS,,,,0.6281956610451631,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC49,2339657,2352781,HR-PKS,,,,no,no
Aspergillus_niger,fungi,shared,NT_166519,19592,NT_166519.1.region007,2482001,2544787,NRPS,,,,0.7504023837950263,"aspulvinone H, aspulvinone B1",Aspergillus terreus NIH2624,BGC50,2503089,2522680,NRPS-like,FBGC00575,8.5,quinolactacin A2,no,no
Aspergillus_niger,fungi,antismash_only,NT_166519,0,NT_166519.1.region008,2559517,2590624,terpene,,,,0.29885705857772754,raimonol,Streptomyces anulatus,,,,,,,,no,no
Aspergillus_niger,fungi,antismash_only,NT_166519,0,NT_166519.1.region009,2699085,2730320,terpene,,,,0.5520237053754345,squalestatin S1,Aspergillus sp. Z5,,,,,,,,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166520,0,,,,,,,,,,,BGC63,116064,121863,TC (Tri5),,,,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166520,0,,,,,,,,,,,BGC65,169439,172519,"PT (PaxC), PPPS",FBGC00476,50.9,aflatrem,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166520,0,,,,,,,,,,,BGC66,348531,362072,NR-PKS,,,,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166520,0,,,,,,,,,,,BGC67,399092,402103,PPPS,,,,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166520,0,,,,,,,,,,,BGC72,1162226,1174533,RiPP PP,,,,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166520,0,,,,,,,,,,,BGC74,1255705,1274416,NRPS-like,FBGC00301,2.8,communesin B,no,no
Aspergillus_niger,fungi,shared,NT_166520,15338,NT_166520.1.region001,98912,187519,NRPS;terpene,20,BGC0002149.2,"14-(N,N-dimethylleucyloxy)paspalinine/14-(leucyloxy)paspalinine/14-hydroxypaspalinine",0.745533096273642,dimethylcoprogen,Alternaria alternata,BGC64,126874,142211,NRPS,,,,no,no
Aspergillus_niger,fungi,shared,NT_166520,19934,NT_166520.1.region002,325608,432884,PKS;terpene,,,,0.6317097779935845,cichorine,Aspergillus nidulans FGSC A4,BGC68,405300,425233,TC (UbiA),FBGC00463,5.1,PR-toxin,no,no
Aspergillus_niger,fungi,shared,NT_166520,19457,NT_166520.1.region003,705328,771867,NRPS,,,,0.6537075811341393,dimethylcoprogen,Alternaria alternata,BGC69,735328,754784,NRPS,FBGC00374,51.6,triacetylfusarinine C/hydroxyferricrocin,no,no
Aspergillus_niger,fungi,shared,NT_166520,13147,NT_166520.1.region004,1061260,1092875,terpene,,,,0.4639076520502917,"trichobrasilenol, xylarenic acid B, brasilane A, brasilane F, brasilane E, brasilane D",Annulohypoxylon truncatum,BGC70,1067655,1080801,TC (Class1),FBGC00651,16.3,tricinonoic acid,no,no
Aspergillus_niger,fungi,shared,NT_166520,22521,NT_166520.1.region005,1111908,1180384,PKS,,,,0.6618478366079928,asperlactone,Aspergillus ochraceus,BGC71,1136772,1159292,HR-PKS,,,,no,no
Aspergillus_niger,fungi,shared,NT_166520,23429,NT_166520.1.region006,1180648,1298490,NRPS;PKS,42,BGC0001578.3,duclauxin,0.6877596356571924,YWA1,Aspergillus oryzae RIB40,BGC73,1207622,1231050,NR-PKS,FBGC00524,34.5,duclauxin,yes,yes
Aspergillus_niger,fungi,shared,NT_166520,24923,NT_166520.1.region007,1307822,1375702,NRPS,,,,0.7457317577936552,dimethylcoprogen,Alternaria alternata,BGC75,1322334,1347256,NRPS,FBGC00698,32.2,3-nitropropanoic acid,no,no
Aspergillus_niger,fungi,shared,NT_166520,21344,NT_166520.1.region008,1401197,1469591,PKS,,,,0.6279955632152231,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC76,1424106,1445449,HR-PKS,,,,no,no
Aspergillus_niger,fungi,shared,NT_166521,36408,NT_166521.1.region001,239027,315519,NRPS,,,,0.6972977937054129,AM-toxin,Alternaria alternata,BGC84,266583,302990,NRPS,FBGC00593,4.3,cyclosporin A,no,no
Aspergillus_niger,fungi,shared,NT_166521,16253,NT_166521.1.region002,400355,444454,other,,,,0.527709683470011,asperipin 2a,Aspergillus flavus NRRL3357,BGC85,398024,416607,RiPP PP,,,,no,no
Aspergillus_niger,fungi,shared,NT_166522,1227,NT_166522.1.region001,70051,131277,PKS,,,,0.3647524165039897,"4-hydroxy-6-pentadecylpyran-2-one, 4-hydroxy-6-(2-oxoheptadecyl)pyran-2-one, Adipostatin A",Candidatus Entotheonella sp.,BGC102,100051,101277,T3PKS,FBGC00501,100.0,alkyl pyrones,no,no
Aspergillus_niger,fungi,shared,NT_166522,20990,NT_166522.1.region002,273770,348001,NRPS,,,,0.6944678388111591,epichloenin A,Epichloe festucae,BGC103,301800,322789,NRPS,FBGC00373,73.6,triacetylfusarinine C/hydroxyferricrocin,no,no
Aspergillus_niger,fungi,shared,NT_166522,12159,NT_166522.1.region003,509660,541088,terpene,,,,0.5373531737664391,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,BGC104,522948,535106,"PPPS, RiPP PP",,,,no,no
Aspergillus_niger,fungi,shared,NT_166522,20058,NT_166522.1.region004,648266,683630,terpene,40,BGC0001518.3,astellolide A,0.6353762781356492,"sesterfisherol, sesterfisheric acid, compound 6, compound 7a, compound 5, compound 8",Aspergillus fischeri NRRL 181,BGC105,660793,680850,"TC (AstC), PPPS",FBGC00393,24.4,14-deacetyl astellolide A,no,yes
Aspergillus_niger,fungi,funbgcex_only,NT_166523,0,,,,,,,,,,,BGC52,141476,147115,TC (UbiA),FBGC00402,11.2,echinulin,no,no
Aspergillus_niger,fungi,shared,NT_166523,11479,NT_166523.1.region001,126476,213874,PKS;terpene,,,,0.639710169621574,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC53,175717,187195,PKS-like,,,,no,no
Aspergillus_niger,fungi,shared,NT_166523,7441,NT_166523.1.region002,499903,531280,indole,,,,0.3933426055552625,"penitrem A, penitrem B, penitrem C, penitrem D, penitrem E, penitrem F",Penicillium simplicissimum,BGC54,511729,519169,PT (DMATS),FBGC00043,6.2,fumitremorgin A,no,no
Aspergillus_niger,fungi,shared,NT_166523,2601,NT_166523.1.region003,1306927,1339527,terpene,100,BGC0001248.3,clavaric acid,0.7862045859722311,clavaric acid,Hypholoma sublateritium,BGC55,1321927,1324527,TC (SHC/OSC),,,,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166524,0,,,,,,,,,,,BGC109,1161142,1166579,NRPS-like,,,,no,no
Aspergillus_niger,fungi,shared,NT_166524,33290,NT_166524.1.region001,484101,562251,NRPS,75,BGC0001699.4,nidulanin A,0.7281258784702447,"cyclo-(D-Phe-L-Phe-D-Val-L-Val), cyclo-(D-Tyr-L-Phe-D-Val-L-Val), cyclo-(D-Tyr-L-Trp-D-Val-L-Val), cyclo-(D-Phe-L-Trp-D-Val-L-Val), cyclo-(D-Phe-L-Phe-D-Val-L-Ile), cyclo-(D-Phe-L-Phe-D-Ile-L-Val), cyclo-(D-Tyr-L-Trp-D-Val-L-Ile), cyclo-(D-Tyr-L-Trp-D-Ile-L-Val), cyclo-(D-Tyr-L-Phe-D-Val-L-Ile), cyclo-(D-Tyr-L-Phe-D-Ile-L-Val)",Penicillium rubens Wisconsin 54-1255,BGC106,510207,543496,NRPS,FBGC00348,52.2,nidulanin A,yes,yes
Aspergillus_niger,fungi,shared,NT_166524,31778,NT_166524.1.region002,867493,938676,NRPS;PKS,75,BGC0002197.2,terrestric acid,0.7686947950264351,FR901512,fungal sp. No.14919,BGC107,883120,914897,PKS-NRPS,FBGC00138,47.2,terrestric acid,yes,yes
Aspergillus_niger,fungi,shared,NT_166524,12143,NT_166524.1.region003,1112530,1194522,NRPS;terpene,,,,0.5407660399423405,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,BGC108,1127530,1139672,PPPS,,,,no,no
Aspergillus_niger,fungi,shared,NT_166524,14646,NT_166524.1.region004,1266842,1298845,terpene,,,,0.6516647739250059,"fumihopaside A, compound 3, 21-β-H-hopane-3beta, 22-diol",Aspergillus fumigatus A1163,BGC110,1276460,1291105,TC (SHC/OSC),FBGC00661,16.3,homomonoceroid A,no,no
Aspergillus_niger,fungi,antismash_only,NT_166524,0,NT_166524.1.region005,1444203,1475438,terpene,,,,0.5643936693254709,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,,,,,,,,no,no
Aspergillus_niger,fungi,shared,NT_166524,3574,NT_166524.1.region006,2570116,2601881,terpene,12,BGC0001996.2,oryzine A/oryzine B,0.5320618593578432,"pimara-8(14),15-diene",Aspergillus nidulans FGSC A4,BGC111,2583308,2586881,chimeric TS,,,,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166525,0,,,,,,,,,,,BGC1,65415,83843,NRPS-like,,,,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166525,0,,,,,,,,,,,BGC4,334959,340563,TC (UbiA),,,,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166525,0,,,,,,,,,,,BGC6,446943,471925,PKS-like,FBGC00802,2.7,sordarin,no,no
Aspergillus_niger,fungi,shared,NT_166525,43670,NT_166525.1.region001,50376,130331,NRPS,,,,0.6280240198671603,peramine,Epichloe festucae,BGC2,86662,141056,NRPS,FBGC00653,7.9,neoaspergillic acid,no,no
Aspergillus_niger,fungi,shared,NT_166525,27587,NT_166525.1.region002,239286,307611,PKS;terpene,,,,0.7664450485992107,clavaric acid,Hypholoma sublateritium,BGC3,262828,290414,"HR-PKS, TC (SHC/OSC)",,,,no,no
Aspergillus_niger,fungi,shared,NT_166525,95353,NT_166525.1.region003,322774,493873,NRPS;PKS,100,BGC0001143.4,azanigerone A/azanigerone B/azanigerone C/azanigerone D/azanigerone E/azanigerone F,0.8769252403696497,"azanigerone A, azanigerone B, azanigerone C, azanigerone D, azanigerone E, azanigerone F",Aspergillus niger ATCC 1015,BGC5,346438,441790,"NR-PKS, HR-PKS, NRPS",FBGC00206,94.1,azanigerone A,no,yes
Aspergillus_niger,fungi,shared,NT_166525,16042,NT_166525.1.region004,519700,577121,terpene,,,,0.7419579122507767,"culmorin, (+)-juniperol(longiborneol), 15-acetyldeoxynivalenol",Fusarium graminearum PH-1,BGC7,549191,565232,TC (Tri5),,,,no,no
Aspergillus_niger,fungi,shared,NT_166525,19489,NT_166525.1.region005,1107281,1170382,NRPS,66,BGC0002195.2,kojic acid,0.7556472905235396,"aspulvinone H, aspulvinone B1",Aspergillus terreus NIH2624,BGC8,1127767,1147255,NRPS-like,FBGC00616,46.9,kojic acid,yes,yes
Aspergillus_niger,fungi,shared,NT_166525,10291,NT_166525.1.region006,1175378,1243500,PKS,,,,0.628395221345862,"prolipyrone B, gibepyrone D",Fusarium graminearum PH-1,BGC9,1205378,1215668,HR-PKS,,,,no,no
Aspergillus_niger,fungi,shared,NT_166525,6680,NT_166525.1.region007,1273292,1339971,PKS,100,BGC0002175.3,YWA1,0.8398763509174734,YWA1,Aspergillus oryzae RIB40,BGC10,1303292,1309971,NR-PKS,FBGC00615,37.6,YWA1 derivative,no,yes
Aspergillus_niger,fungi,shared,NT_166525,1340,NT_166525.1.region008,1371515,1402854,terpene,,,,0.7624503959124829,koraiol,Fusarium fujikuroi IMI 58289,BGC11,1386515,1387854,TC (Class1),,,,no,no
Aspergillus_niger,fungi,antismash_only,NT_166525,0,NT_166525.1.region009,1471670,1503986,terpene,100,BGC0001248.3,clavaric acid,0.793876864933252,clavaric acid,Hypholoma sublateritium,,,,,,,,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166526,0,,,,,,,,,,,BGC86,8623,28290,NRPS,,,,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166526,0,,,,,,,,,,,BGC92,1338034,1341279,NRPS-like,,,,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166526,0,,,,,,,,,,,BGC95,1529892,1534472,TC (SalTPS),,,,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166526,0,,,,,,,,,,,BGC96,1537680,1547480,"TC (Class1), TC (PbcA)",,,,no,no
Aspergillus_niger,fungi,funbgcex_only,NT_166526,0,,,,,,,,,,,BGC98,1703481,1718060,RiPP PP,FBGC00055,6.8,fusaridione A,no,no
