atlas_rank	manual_review_bucket	selection_track	bigscape_cc	shared_cc_primary_family_source	shared_cc_primary_families	shared_cc_all_family_aliases	shared_cc_record_count	shared_cc_dataset_genome_count	focus_ecology_label	shared_cc_focus_genome_count	shared_cc_nonfocus_genome_count	shared_cc_ecology_pattern	shared_cc_categories	shared_cc_classes	shared_cc_target_region_count	priority_shortlist_bucket	rank	priority_score	priority_tier	genome	ecology_group	antismash_region	funbgcex_cluster	antismash_class	gcf_id	gcf_ecology_pattern	gcf_genome_count	gcf_focus_genome_count	gcf_nonfocus_genome_count	consensus_support	annotation_support_tier	nearest_mibig_or_annotation_if_available	antismash_knowncluster_product	funbgcex_putative_product	recommended_followup	ranking_rationale	safe_claim_text
102	atlas_context	dataset_family_atlas	7642	mix	FAM_00089	FAM_00089;FAM_00254	1	1		0	1	present	mix;other	isocyanide	1		100	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000156.1.region001	BGC68	other	FAM_00089;FAM_00254	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.39837305087347286: sinapigladioside; FBGC00570 8.4: xanthocillin		xanthocillin	manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000156.1.region001 represents BiG-SCAPE CC 7642 (FAM_00089) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.39837305087347286: sinapigladioside; FBGC00570 8.4: xanthocillin, but product identity is not assigned.
103	atlas_context	dataset_family_atlas	11666	mix	FAM_00124	FAM_00124;FAM_00171	1	1		0	1	present	PKS;mix	T1PKS	1		101	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000014.1.region001	BGC14	PKS	FAM_00124;FAM_00171	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.6561592408644206: alternariol			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000014.1.region001 represents BiG-SCAPE CC 11666 (FAM_00124) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.6561592408644206: alternariol, but product identity is not assigned.
104	atlas_context	dataset_family_atlas	10422	mix	FAM_00110	FAM_00110;FAM_00198	1	1		0	1	present	NRPS;mix	NRPS-like	1		102	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000170.1.region001	BGC72	NRPS	FAM_00110;FAM_00198	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.34847159581370984: Colletochlorin A, Colletorin A, Colletochlorin B, Colletochlorin D, Colletorin D, Colletorin D acid, Orsellinic acid, Colletorin B			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000170.1.region001 represents BiG-SCAPE CC 10422 (FAM_00110) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.34847159581370984: Colletochlorin A, Colletorin A, Colletochlorin B, Colletochlorin D, Colletorin D, Colletorin D acid, Orsellinic acid, Colletorin B, but product identity is not assigned.
105	atlas_context	dataset_family_atlas	7032	mix	FAM_00082	FAM_00082;FAM_00192	1	1		0	1	present	NRPS;mix	NRPS-like	1		103	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000039.1.region001	BGC26	NRPS	FAM_00082;FAM_00192	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.6050274804245136: AbT1; FBGC00816 3.6: phomoidride B		phomoidride B	manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000039.1.region001 represents BiG-SCAPE CC 7032 (FAM_00082) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.6050274804245136: AbT1; FBGC00816 3.6: phomoidride B, but product identity is not assigned.
106	atlas_context	dataset_family_atlas	10944	mix	FAM_00118	FAM_00118;FAM_00199	1	1		0	1	present	NRPS;mix	NRPS-like	1		104	6	tier_3	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001303.1.region001	BGC16	NRPS	FAM_00118;FAM_00199	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.4086049036166531: aspulvinone E			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Aspergillus_nidulans_FGSC_A4 BN001303.1.region001 represents BiG-SCAPE CC 10944 (FAM_00118) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.4086049036166531: aspulvinone E, but product identity is not assigned.
107	atlas_context	dataset_family_atlas	7159	mix	FAM_00085	FAM_00085;FAM_00236	1	1		0	1	present	mix;terpene	terpene	1		105	6	tier_3	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001306.1.region002	BGC32	terpene	FAM_00085;FAM_00236	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.4713261328474655: fumihopaside A, compound 3, 21-β-H-hopane-3beta, 22-diol; FBGC00583 7.4: halovir I		halovir I	manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Aspergillus_nidulans_FGSC_A4 BN001306.1.region002 represents BiG-SCAPE CC 7159 (FAM_00085) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.4713261328474655: fumihopaside A, compound 3, 21-β-H-hopane-3beta, 22-diol; FBGC00583 7.4: halovir I, but product identity is not assigned.
108	atlas_context	dataset_family_atlas	3799	mix	FAM_00055	FAM_00055;FAM_00225	1	1		0	1	present	mix;terpene	terpene	1		106	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000131.1.region001	BGC61	terpene	FAM_00055;FAM_00225	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.4475517767952018: phyllocladan-16α-ol			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000131.1.region001 represents BiG-SCAPE CC 3799 (FAM_00055) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.4475517767952018: phyllocladan-16α-ol, but product identity is not assigned.
109	atlas_context	dataset_family_atlas	2685	mix	FAM_00044	FAM_00044;FAM_00220	1	1		0	1	present	mix;terpene	terpene	1		107	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000175.1.region001	BGC75	terpene	FAM_00044;FAM_00220	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.18964456892257214: actinonin			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000175.1.region001 represents BiG-SCAPE CC 2685 (FAM_00044) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.18964456892257214: actinonin, but product identity is not assigned.
110	atlas_context	dataset_family_atlas	2602	mix	FAM_00043	FAM_00043;FAM_00184	1	1		0	1	present	NRPS;mix	NRPS-like	1		108	6	tier_3	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001302.1.region009	BGC13	NRPS	FAM_00043;FAM_00184	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.5438848398298571: ascofuranone			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Aspergillus_nidulans_FGSC_A4 BN001302.1.region009 represents BiG-SCAPE CC 2602 (FAM_00043) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.5438848398298571: ascofuranone, but product identity is not assigned.
111	atlas_context	dataset_family_atlas	2993	mix	FAM_00048	FAM_00048;FAM_00186	1	1		0	1	present	NRPS;mix	NRPS-like	1		109	6	tier_3	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001307.1.region008	BGC48	NRPS	FAM_00048;FAM_00186	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.5730236383131095: fusarin C			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Aspergillus_nidulans_FGSC_A4 BN001307.1.region008 represents BiG-SCAPE CC 2993 (FAM_00048) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.5730236383131095: fusarin C, but product identity is not assigned.
112	atlas_context	dataset_family_atlas	11139	mix	FAM_00120	FAM_00120;FAM_00242	1	1		0	1	present	mix;terpene	terpene	1		110	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000005.1.region001	BGC6	terpene	FAM_00120;FAM_00242	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.4691059776556256: (+)-δ-cadinol; FBGC00017 2.5: neosartorin		neosartorin	manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000005.1.region001 represents BiG-SCAPE CC 11139 (FAM_00120) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.4691059776556256: (+)-δ-cadinol; FBGC00017 2.5: neosartorin, but product identity is not assigned.
113	atlas_context	dataset_family_atlas	12472	mix	FAM_00130	FAM_00130;FAM_00201	1	1		0	1	present	NRPS;mix	NRPS-like	1		111	6	tier_3	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001306.1.region008	BGC38	NRPS	FAM_00130;FAM_00201	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.2765851311196853: Orsellinic acid			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Aspergillus_nidulans_FGSC_A4 BN001306.1.region008 represents BiG-SCAPE CC 12472 (FAM_00130) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.2765851311196853: Orsellinic acid, but product identity is not assigned.
114	atlas_context	dataset_family_atlas	11674	mix	FAM_00125	FAM_00125;FAM_00200	1	1		0	1	present	NRPS;mix	NRPS-like	1		112	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000040.1.region001	BGC29	NRPS	FAM_00125;FAM_00200	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.40766456317166466: oxepinamide D			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000040.1.region001 represents BiG-SCAPE CC 11674 (FAM_00125) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.40766456317166466: oxepinamide D, but product identity is not assigned.
115	atlas_context	dataset_family_atlas	2110	mix	FAM_00038	FAM_00038;FAM_00218	1	1		0	1	present	mix;terpene	terpene	1		113	6	tier_3	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001305.1.region005	BGC27	terpene	FAM_00038;FAM_00218	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.3206430280534712: calidoustene A, calidoustene B, calidoustene C			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Aspergillus_nidulans_FGSC_A4 BN001305.1.region005 represents BiG-SCAPE CC 2110 (FAM_00038) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.3206430280534712: calidoustene A, calidoustene B, calidoustene C, but product identity is not assigned.
116	atlas_context	dataset_family_atlas	3361	mix	FAM_00050	FAM_00050;FAM_00222	1	1		0	1	present	mix;terpene	terpene	1		114	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000032.1.region001	BGC24	terpene	FAM_00050;FAM_00222	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.2617162926611018: calidoustene A, calidoustene B, calidoustene C			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000032.1.region001 represents BiG-SCAPE CC 3361 (FAM_00050) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.2617162926611018: calidoustene A, calidoustene B, calidoustene C, but product identity is not assigned.
117	atlas_context	dataset_family_atlas	5004	mix	FAM_00068	FAM_00068;FAM_00232	1	1		0	1	present	mix;terpene	terpene	1		115	6	tier_3	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001307.1.region012	BGC53	terpene	FAM_00068;FAM_00232	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.35305044614462755: coformycin			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Aspergillus_nidulans_FGSC_A4 BN001307.1.region012 represents BiG-SCAPE CC 5004 (FAM_00068) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.35305044614462755: coformycin, but product identity is not assigned.
118	atlas_context	dataset_family_atlas	11748	mix	FAM_00126	FAM_00126;FAM_00259	1	1		0	1	present	mix;other	indole	1		116	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000008.1.region001	BGC11	indole	FAM_00126;FAM_00259	present	1	0	1	antiSMASH+FunBGCeX	FunBGCeX_hint	clustercompare 0.3317616237296996: F9775A, F9775B, orsellinic acid; FPROT00045 26.3: farnesylated threonine derivative		farnesylated threonine derivative	manual GCF-context review before follow-up	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=limited; FunBGCeX_similarity>=10	Darksidea_phi_DS919 JASJFT010000008.1.region001 represents BiG-SCAPE CC 11748 (FAM_00126) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.3317616237296996: F9775A, F9775B, orsellinic acid; FPROT00045 26.3: farnesylated threonine derivative, but product identity is not assigned.
119	atlas_context	dataset_family_atlas	2035	mix	FAM_00037	FAM_00037;FAM_00250	1	1		0	1	present	mix;other	indole	1		117	6	tier_3	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001305.1.region003	BGC24	indole	FAM_00037;FAM_00250	present	1	0	1	antiSMASH+FunBGCeX	FunBGCeX_hint	clustercompare 0.31174695558201737: penitrem A, penitrem B, penitrem C, penitrem D, penitrem E, penitrem F; FBGC00349 100.0: nidulanin A		nidulanin A	manual GCF-context review before follow-up	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=limited; FunBGCeX_similarity>=10	Aspergillus_nidulans_FGSC_A4 BN001305.1.region003 represents BiG-SCAPE CC 2035 (FAM_00037) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.31174695558201737: penitrem A, penitrem B, penitrem C, penitrem D, penitrem E, penitrem F; FBGC00349 100.0: nidulanin A, but product identity is not assigned.
120	atlas_context	dataset_family_atlas	11462	mix	FAM_00122	FAM_00122;FAM_00244	1	1		0	1	present	mix;terpene	terpene	1		118	6	tier_3	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001307.1.region004	BGC44	terpene	FAM_00122;FAM_00244	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.336642977027477: iso-A82775C			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Aspergillus_nidulans_FGSC_A4 BN001307.1.region004 represents BiG-SCAPE CC 11462 (FAM_00122) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.336642977027477: iso-A82775C, but product identity is not assigned.
121	atlas_context	dataset_family_atlas	3500	mix	FAM_00052	FAM_00052;FAM_00223	1	1		0	1	present	mix;terpene	terpene	1		119	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000179.1.region001	BGC78	terpene	FAM_00052;FAM_00223	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.5057797514263601: stellatic acid			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000179.1.region001 represents BiG-SCAPE CC 3500 (FAM_00052) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.5057797514263601: stellatic acid, but product identity is not assigned.
122	atlas_context	dataset_family_atlas	7308	mix	FAM_00087	FAM_00087;FAM_00237	1	1		0	1	present	mix;terpene	terpene	1		120	6	tier_3	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001302.1.region008		terpene	FAM_00087;FAM_00237	present	1	0	1	antiSMASH-only	knowncluster_high	BGC0001248.3 | clavaric acid; clustercompare 0.7922868660261826: clavaric acid	clavaric acid		manual GCF-context review before follow-up	consensus=antiSMASH-only; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=limited; knowncluster>=50; clustercompare>=0.7	Aspergillus_nidulans_FGSC_A4 BN001302.1.region008 represents BiG-SCAPE CC 7308 (FAM_00087) with 1 clustered records across 1 dataset genomes. Annotation hints include BGC0001248.3 | clavaric acid; clustercompare 0.7922868660261826: clavaric acid, but product identity is not assigned.
123	atlas_context	dataset_family_atlas	8145	mix	FAM_00092	FAM_00092;FAM_00256	1	1		0	1	present	mix;other	indole	1		121	5	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000076.1.region001	BGC45	indole	FAM_00092;FAM_00256	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	BGC0001123.5 | aspirochlorine; clustercompare 0.500609747688071: conidiogenone; FBGC00366 6.7: meleagrin	aspirochlorine	meleagrin	manual GCF-context review before follow-up	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=limited	Darksidea_phi_DS919 JASJFT010000076.1.region001 represents BiG-SCAPE CC 8145 (FAM_00092) with 1 clustered records across 1 dataset genomes. Annotation hints include BGC0001123.5 | aspirochlorine; clustercompare 0.500609747688071: conidiogenone; FBGC00366 6.7: meleagrin, but product identity is not assigned.
124	atlas_context	dataset_family_atlas	741	mix	FAM_00029	FAM_00029;FAM_00248	1	1		0	1	present	mix;other	indole	1		122	5	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000029.1.region001	BGC21	indole	FAM_00029;FAM_00248	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.4404194363059914: aetokthonotoxin			manual GCF-context review before follow-up	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=limited	Darksidea_phi_DS919 JASJFT010000029.1.region001 represents BiG-SCAPE CC 741 (FAM_00029) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.4404194363059914: aetokthonotoxin, but product identity is not assigned.
125	atlas_context	dataset_family_atlas	2794	mix	FAM_00046	FAM_00046;FAM_00221	1	1		0	1	present	mix;terpene	terpene	1		123	5	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000167.1.region001	BGC71	terpene	FAM_00046;FAM_00221	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.5373531737664391: pimara-8(14),15-diene; FBGC00069 4.0: viridicatumtoxin		viridicatumtoxin	manual GCF-context review before follow-up	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=limited	Darksidea_phi_DS919 JASJFT010000167.1.region001 represents BiG-SCAPE CC 2794 (FAM_00046) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.5373531737664391: pimara-8(14),15-diene; FBGC00069 4.0: viridicatumtoxin, but product identity is not assigned.
126	atlas_context	dataset_family_atlas	7863	mix	FAM_00090	FAM_00090;FAM_00255	1	1		0	1	present	mix;other	indole	1		124	5	tier_3	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001307.1.region009	BGC49	indole	FAM_00090;FAM_00255	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.40417313431178203: itaconic acid			manual GCF-context review before follow-up	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=limited	Aspergillus_nidulans_FGSC_A4 BN001307.1.region009 represents BiG-SCAPE CC 7863 (FAM_00090) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.40417313431178203: itaconic acid, but product identity is not assigned.
127	atlas_context	dataset_family_atlas	11018	mix	FAM_00119	FAM_00119;FAM_00258	1	1		0	1	present	mix;other	indole	1		125	5	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000093.1.region001	BGC49	indole	FAM_00119;FAM_00258	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.3665167492443032: mannosylerythritol lipid A, mannosylerythritol lipid B, mannosylerythritol lipid C			manual GCF-context review before follow-up	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=limited	Darksidea_phi_DS919 JASJFT010000093.1.region001 represents BiG-SCAPE CC 11018 (FAM_00119) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.3665167492443032: mannosylerythritol lipid A, mannosylerythritol lipid B, mannosylerythritol lipid C, but product identity is not assigned.
128	atlas_context	dataset_family_atlas	10336	mix	FAM_00108	FAM_00108;FAM_00257	1	1		0	1	present	mix;other	indole	1		126	5	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000087.1.region001	BGC47	indole	FAM_00108;FAM_00257	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.357493992607868: (-)-(R)-nephthenol			manual GCF-context review before follow-up	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=limited	Darksidea_phi_DS919 JASJFT010000087.1.region001 represents BiG-SCAPE CC 10336 (FAM_00108) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.357493992607868: (-)-(R)-nephthenol, but product identity is not assigned.
129	atlas_context	dataset_family_atlas	4045	mix	FAM_00059	FAM_00059;FAM_00251	1	1		0	1	present	mix;other	betalactone	1		127	4	tier_4	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001305.1.region008		other	FAM_00059;FAM_00251	present	1	0	1	antiSMASH-only	annotation_text_only	clustercompare 0.5028066271179614: corynecin III, corynecin I, corynecin II			manual GCF-context review before follow-up	consensus=antiSMASH-only; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Aspergillus_nidulans_FGSC_A4 BN001305.1.region008 represents BiG-SCAPE CC 4045 (FAM_00059) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.5028066271179614: corynecin III, corynecin I, corynecin II, but product identity is not assigned.
130	atlas_context	dataset_family_atlas	4427	mix	FAM_00061	FAM_00061;FAM_00252	1	1		0	1	present	mix;other	betalactone	1		128	4	tier_4	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001306.1.region003		other	FAM_00061;FAM_00252	present	1	0	1	antiSMASH-only	annotation_text_only	clustercompare 0.5606470927377312: bovienimide A			manual GCF-context review before follow-up	consensus=antiSMASH-only; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Aspergillus_nidulans_FGSC_A4 BN001306.1.region003 represents BiG-SCAPE CC 4427 (FAM_00061) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.5606470927377312: bovienimide A, but product identity is not assigned.
131	atlas_context	dataset_family_atlas	5174	mix	FAM_00070	FAM_00070;FAM_00253	1	1		0	1	present	mix;other	betalactone	1		129	4	tier_4	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001308.1.region005		other	FAM_00070;FAM_00253	present	1	0	1	antiSMASH-only	annotation_text_only	clustercompare 0.3091153111409053: belactosin A, belactosin C			manual GCF-context review before follow-up	consensus=antiSMASH-only; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Aspergillus_nidulans_FGSC_A4 BN001308.1.region005 represents BiG-SCAPE CC 5174 (FAM_00070) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.3091153111409053: belactosin A, belactosin C, but product identity is not assigned.
132	atlas_context	dataset_family_atlas	12484	mix	FAM_00131	FAM_00131;FAM_00247	1	1		0	1	present	mix;terpene	terpene	1		130	4	tier_4	Darksidea_phi_DS919	UNLABELED	JASJFT010000039.1.region002		terpene	FAM_00131;FAM_00247	present	1	0	1	antiSMASH-only	knowncluster_moderate	BGC0001839.3 | squalestatin S1; clustercompare 0.6005900640585575: squalestatin S1	squalestatin S1		manual GCF-context review before follow-up	consensus=antiSMASH-only; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=limited; knowncluster>=20	Darksidea_phi_DS919 JASJFT010000039.1.region002 represents BiG-SCAPE CC 12484 (FAM_00131) with 1 clustered records across 1 dataset genomes. Annotation hints include BGC0001839.3 | squalestatin S1; clustercompare 0.6005900640585575: squalestatin S1, but product identity is not assigned.
133	atlas_context	dataset_family_atlas	1389	mix	FAM_00032	FAM_00032;FAM_00249	1	1		0	1	present	mix;other	cytokinin	1		131	4	tier_4	Darksidea_phi_DS919	UNLABELED	JASJFT010000502.1.region001		other	FAM_00032;FAM_00249	present	1	0	1	antiSMASH-only	annotation_text_only	clustercompare 0.593377102127107: fusatin, fusatinic acid, 8-oxo-fusatin, 8-oxo-isopentenyladenine			manual GCF-context review before follow-up	consensus=antiSMASH-only; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000502.1.region001 represents BiG-SCAPE CC 1389 (FAM_00032) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.593377102127107: fusatin, fusatinic acid, 8-oxo-fusatin, 8-oxo-isopentenyladenine, but product identity is not assigned.
134	atlas_context	dataset_family_atlas	3935	mix	FAM_00056	FAM_00056;FAM_00226	1	1		0	1	present	mix;terpene	terpene-precursor	1		132	3	tier_4	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001302.1.region003		terpene	FAM_00056;FAM_00226	present	1	0	1	antiSMASH-only	annotation_text_only	clustercompare 0.35730399784989: cattleyene			manual GCF-context review before follow-up	consensus=antiSMASH-only; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=limited	Aspergillus_nidulans_FGSC_A4 BN001302.1.region003 represents BiG-SCAPE CC 3935 (FAM_00056) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.35730399784989: cattleyene, but product identity is not assigned.
